config,run_dir,sim_id,scenario,sgwb_snr,Tspan_years,n_active_sub_chunks,n_total_sub_chunks,source_path,baseline_snr,forecast_snr,delta_vs_baseline,delta_vs_forecast,ratio_vs_baseline,ratio_vs_forecast
realistic,2026-07-19_realistic,515,max_cadence_top10,10.903371475821617,8.922937495024202,1,40,runs/2026-07-19_realistic/sim515/metadata/sgwb_snr_summary.json,3.649706870436793,12.719204112214072,7.253664605384824,-1.8158326363924555,2.9874649835965355,0.8572369292628351
realistic,2026-07-19_realistic,515,max_cadence_top20,12.528391718333399,8.92283003641009,1,40,runs/2026-07-19_realistic/sim515/metadata/sgwb_snr_summary.json,3.649706870436793,12.719204112214072,8.878684847896606,-0.19081239388067317,3.432711766475102,0.9849980869716967
realistic,2026-07-19_realistic,515,max_cadence_top30,13.920366499934524,8.921876974976458,1,40,runs/2026-07-19_realistic/sim515/metadata/sgwb_snr_summary.json,3.649706870436793,12.719204112214072,10.27065962949773,1.2011623877204514,3.8141053498547266,1.09443691422225
realistic,2026-07-19_realistic,515,max_cadence_top40,15.850702631747845,8.923494552614637,1,40,runs/2026-07-19_realistic/sim515/metadata/sgwb_snr_summary.json,3.649706870436793,12.719204112214072,12.200995761311052,3.131498519533773,4.343007039864232,1.2462023953626657
realistic,2026-07-19_realistic,516,baseline,3.4040641425142613,4.463838478548984,2,40,runs/2026-07-19_realistic/sim516/metadata/sgwb_snr_summary.json,3.4040641425142613,23.155572868920768,0.0,-19.751508726406506,1.0,0.14700841830966618
realistic,2026-07-19_realistic,516,baseline_forecast,23.155572868920768,8.922335608091545,2,40,runs/2026-07-19_realistic/sim516/metadata/sgwb_snr_summary.json,3.4040641425142613,23.155572868920768,19.751508726406506,0.0,6.8023315365079835,1.0
realistic,2026-07-19_realistic,516,4x_cadence,23.529114036974107,8.922871633388139,2,40,runs/2026-07-19_realistic/sim516/metadata/sgwb_snr_summary.json,3.4040641425142613,23.155572868920768,20.125049894459845,0.3735411680533396,6.912065417073889,1.0161318042169756
realistic,2026-07-19_realistic,516,2x_precision,23.17451658894769,8.922335608091545,2,40,runs/2026-07-19_realistic/sim516/metadata/sgwb_snr_summary.json,3.4040641425142613,23.155572868920768,19.770452446433428,0.018943720026921795,6.807896566787622,1.000818106299255
realistic,2026-07-19_realistic,516,4x_cad_2x_prec,23.794030037189966,8.922871633388139,2,40,runs/2026-07-19_realistic/sim516/metadata/sgwb_snr_summary.json,3.4040641425142613,23.155572868920768,20.389965894675704,0.6384571682691984,6.989888862556967,1.0275725058448513
realistic,2026-07-19_realistic,516,4x_cadence_conserved,21.983786557084134,8.923475995702061,2,40,runs/2026-07-19_realistic/sim516/metadata/sgwb_snr_summary.json,3.4040641425142613,23.155572868920768,18.579722414569872,-1.1717863118366338,6.458099976003032,0.949395062757899
realistic,2026-07-19_realistic,516,2x_precision_conserved,23.47858698341764,8.921659898092946,2,40,runs/2026-07-19_realistic/sim516/metadata/sgwb_snr_summary.json,3.4040641425142613,23.155572868920768,20.074522840903377,0.32301411449687123,6.897222261527722,1.0139497353974092
